año,Departamento,Municipio,Lugar Decomiso,Situacion,Autoridad que incauto,nom tipo especie,Nombre comun,Nombre cientifico,Cantidad
2020,RISARALDA,PEREIRA,ZONA URBANA,ENTREGA VOLUNTARIA,POLICIA NACIONAL DE COLOMBIA,AVES,GOLONDRINA,PYGOCHELIDON CYANOLEUCA,1
2020,RISARALDA,SANTA ROSA DE CABAL,ZONA URBANA,HALLAZGO,POLICIA NACIONAL DE COLOMBIA,AVES,BARRANQUERO,MOMOTUS AEQUATORIALIS,1
2020,RISARALDA,SANTA ROSA DE CABAL,ZONA URBANA,HALLAZGO,POLICIA NACIONAL DE COLOMBIA,MAMIFEROS,ZARIGÜEYA,DIDELPHIS MARSUPIALIS,1
2020,RISARALDA,DOSQUEBRADAS,ZONA URBANA,HALLAZGO,POLICIA NACIONAL DE COLOMBIA,AVES,CANARIO,SICALIS FLAVEOLA,1
2020,RISARALDA,DOSQUEBRADAS,ZONA URBANA,HALLAZGO,POLICIA NACIONAL DE COLOMBIA,REPTILES,SERPIENTE OJO DE GATO,IMANTODES CENCHOA,1
2020,RISARALDA,DOSQUEBRADAS,ZONA URBANA,HALLAZGO,POLICIA NACIONAL DE COLOMBIA,REPTILES,TORTUGA ICOTEA,TRACHEMYS CALLIROSTRIS,1
2020,RISARALDA,PEREIRA,ZONA URBANA,ENTREGA VOLUNTARIA,POLICIA NACIONAL DE COLOMBIA,REPTILES,TORTUGA TAPACULO,KINOSTERNON LEUCOSTOMUM,1
2020,RISARALDA,PEREIRA,ZONA URBANA,HALLAZGO,POLICIA NACIONAL DE COLOMBIA,AVES,POLLA DE AGUA,PORPHYRIO MARTINICUS,1
2020,RISARALDA,PEREIRA,ZONA URBANA,HALLAZGO,ASOCIACIÓN PROTECTORA DE ANIMALES Y PLANTAS,AVES,COQUITO,PHIMOSUS INFUSCATUS,1
2020,RISARALDA,DOSQUEBRADAS,ZONA URBANA,HALLAZGO,POLICIA NACIONAL DE COLOMBIA,AVES,COLIBRI,AMAZILITA TZACATL,1
2020,RISARALDA,DOSQUEBRADAS,ZONA URBANA,HALLAZGO,POLICIA NACIONAL DE COLOMBIA,REPTILES,IGUANA,IGUANA IGUANA,1
2020,RISARALDA,PEREIRA,ZONA URBANA,HALLAZGO,POLICIA NACIONAL DE COLOMBIA,MAMIFEROS,NUTRIA DE RIO,LONTRA LONGICAUDIS,1
2020,RISARALDA,PEREIRA,ZONA URBANA,HALLAZGO,POLICIA NACIONAL DE COLOMBIA,AVES,GARRAPATERO,MILVAGO CHIMACHIMA,1
2020,RISARALDA,PEREIRA,ZONA URBANA,HALLAZGO,POLICIA NACIONAL DE COLOMBIA,AVES,BUHO RAYADO,PSEUDOSCOPS CLAMATOR,1
2020,RISARALDA,PEREIRA,ZONA URBANA,HALLAZGO,POLICIA NACIONAL DE COLOMBIA,AVES,POLLA DE AGUA,PORPHYRIO MARTINICA,1
2020,RISARALDA,PEREIRA,ZONA URBANA,HALLAZGO,POLICIA NACIONAL DE COLOMBIA,MAMIFEROS,ZARIGÜEYA,DIDELPHIS MARSUPIALIS,1
2020,RISARALDA,BELÉN DE UMBRÍA,ZONA URBANA,INCAUTACIÓN,CARDER,MAMIFEROS,GUATIN,DASYPROCTA PUNCTATA,1
2020,RISARALDA,BELÉN DE UMBRÍA,ZONA URBANA,INCAUTACIÓN,CARDER,MAMIFEROS,ARDILLA,NOTOSCIURUS GRANATENSIS,1
2020,RISARALDA,BELÉN DE UMBRÍA,ZONA URBANA,ENTREGA VOLUNTARIA,CARDER,MAMIFEROS,ZORRO PERRO,CERDOCYON THOUS,1
2020,RISARALDA,BELÉN DE UMBRÍA,ZONA URBANA,ENTREGA VOLUNTARIA,CARDER,AVES,BUHO CURRUCUTU,MEGASCOPS CHOLIBA,1
2020,RISARALDA,PEREIRA,ZONA URBANA,HALLAZGO,ASOCIACIÓN PROTECTORA DE ANIMALES Y PLANTAS,AVES,BUHO CURRUCUTU,MEGASCOPS CHOLIBA,1
2020,RISARALDA,PEREIRA,ZONA URBANA,HALLAZGO,ASOCIACIÓN PROTECTORA DE ANIMALES Y PLANTAS,AVES,LORA FRENTIAMARILLA,AMAZONA OCHROCEPHALA,1
2020,RISARALDA,PEREIRA,ZONA URBANA,HALLAZGO,POLICIA NACIONAL DE COLOMBIA,AVES,LORA FRENTIAMARILLA,AMAZONA OCHROCEPHALA,1
2020,RISARALDA,PEREIRA,ZONA URBANA,HALLAZGO,POLICIA NACIONAL DE COLOMBIA,REPTILES,TORTUGA TAPACULO,KINOSTERNON LEUCOSTOMUM,1
2020,RISARALDA,SANTA ROSA DE CABAL,ZONA URBANA,HALLAZGO,POLICIA NACIONAL DE COLOMBIA,REPTILES,TROTUGA ICOTEA,TRACHEMYS CALLIROSTRIS,1
2020,RISARALDA,PEREIRA,ZONA URBANA,HALLAZGO,ASOCIACIÓN PROTECTORA DE ANIMALES Y PLANTAS,REPTILES,TROTUGA ICOTEA,TRACHEMYS CALLIROSTRIS,1
2020,RISARALDA,PEREIRA,ZONA URBANA,HALLAZGO,POLICIA NACIONAL DE COLOMBIA,REPTILES,TROTUGA ICOTEA,TRACHEMYS CALLIROSTRIS,1
2020,RISARALDA,PEREIRA,ZONA URBANA,HALLAZGO,ASOCIACIÓN PROTECTORA DE ANIMALES Y PLANTAS,MAMIFEROS,ZORRO PERRO,CERDOCYON THOUS,1
2020,RISARALDA,PEREIRA,ZONA URBANA,HALLAZGO,ASOCIACIÓN PROTECTORA DE ANIMALES Y PLANTAS,AVES,COQUITO,PHIMOSUS INFUSCATUS,1
2020,RISARALDA,PEREIRA,ZONA URBANA,HALLAZGO,ASOCIACIÓN PROTECTORA DE ANIMALES Y PLANTAS,AVES,COLIBRI,AMAZILIA TZACATL,1
2020,RISARALDA,PEREIRA,ZONA URBANA,HALLAZGO,POLICIA NACIONAL DE COLOMBIA,AVES,ALCARAVAN,VANELLUS CHILENSIS,1
2020,RISARALDA,PEREIRA,ZONA URBANA,HALLAZGO,CARDER,AVES,BUHO CURRUCUTU,MEGASCOPS CHOLIBA,1
2020,RISARALDA,PEREIRA,ZONA URBANA,HALLAZGO,CARDER,AVES,MIRLA,TURDUS IGNOBILIS,1
2020,RISARALDA,PEREIRA,ZONA URBANA,HALLAZGO,CARDER,REPTILES,BOA,BOA CONSTRICTOR,1
2020,RISARALDA,SANTUARIO,ZONA URBANA,HALLAZGO,ASOCIACIÓN PROTECTORA DE ANIMALES Y PLANTAS,AVES,ALCARAVAN,VANELLUS CHILENSIS,1
2020,RISARALDA,SANTA ROSA DE CABAL,ZONA URBANA,HALLAZGO,POLICIA NACIONAL DE COLOMBIA,AVES,BUHO CURRUCUTU,MEGASCOPS CHOLIBA,1
2020,RISARALDA,SANTA ROSA DE CABAL,ZONA URBANA,HALLAZGO,POLICIA NACIONAL DE COLOMBIA,MAMIFEROS,ZARIGÜEYA,DIDELPHIS MARSUPIALIS,1
2020,RISARALDA,SANTA ROSA DE CABAL,ZONA URBANA,HALLAZGO,POLICIA NACIONAL DE COLOMBIA,REPTILES,TORTUGA PALMERA,RHINOCLEMMYS MELANOSTERNA,1
2020,RISARALDA,PEREIRA,ZONA URBANA,HALLAZGO,POLICIA NACIONAL DE COLOMBIA,REPTILES,TORTUGA TAPACULO,KINOSTERNON LEUCOSTOMUM,1
2020,RISARALDA,PEREIRA,ZONA URBANA,HALLAZGO,CARDER,AVES,BUHO CURRUCUTU,MEGASCOPS CHOLIBA,1
2020,RISARALDA,PEREIRA,ZONA URBANA,HALLAZGO,ASOCIACIÓN PROTECTORA DE ANIMALES Y PLANTAS,AVES,LORA FRENTIAMARILLA,AMAZONA OCHROCEPHALA,1
2020,RISARALDA,PEREIRA,ZONA URBANA,HALLAZGO,ASOCIACIÓN PROTECTORA DE ANIMALES Y PLANTAS,AVES,COQUITO,PHIMOSUS INFUSCATUS,1
2020,RISARALDA,PEREIRA,ZONA URBANA,HALLAZGO,ASOCIACIÓN PROTECTORA DE ANIMALES Y PLANTAS,AVES,COQUITO,PHIMOSUS INFUSCATUS,1
2020,RISARALDA,PEREIRA,ZONA URBANA,HALLAZGO,ASOCIACIÓN PROTECTORA DE ANIMALES Y PLANTAS,AVES,COQUITO,PHIMOSUS INFUSCATUS,1
2020,RISARALDA,PEREIRA,ZONA URBANA,HALLAZGO,ASOCIACIÓN PROTECTORA DE ANIMALES Y PLANTAS,REPTILES,VIVORA DE SANGRE,CLELIA CLELIA,1
2020,RISARALDA,SANTUARIO,ZONA RURAL,ENTREGA VOLUNTARIA,POLICIA NACIONAL DE COLOMBIA,AVES,CHOTACABRAS,NYCTIDROMUS ALBICOLLIS,1
2020,RISARALDA,SANTUARIO,ZONA RURAL,ENTREGA VOLUNTARIA,POLICIA NACIONAL DE COLOMBIA,MAMIFEROS,PEREZOSO DE 2 DEDOS,CHOLOEPUS HOFFMANNI,1
2020,RISARALDA,PEREIRA,ZONA URBANA,HALLAZGO,POLICIA NACIONAL DE COLOMBIA,AVES,LORA CACHETIAMARILLA,AMAZONA AMAZONICA,1
2020,RISARALDA,PEREIRA,ZONA URBANA,HALLAZGO,POLICIA NACIONAL DE COLOMBIA,AVES,LORA CACHETIAMARILLA,AMAZONA AMAZONICA,1
2020,RISARALDA,PEREIRA,ZONA URBANA,HALLAZGO,POLICIA NACIONAL DE COLOMBIA,REPTILES,IGUANA,IGUANA IGUANA,1
2020,RISARALDA,SANTA ROSA DE CABAL,ZONA URBANA,HALLAZGO,ASOCIACIÓN PROTECTORA DE ANIMALES Y PLANTAS,MAMIFEROS,ZARIGÜEYA,DIDELPHIS MARSUPIALIS,1
2020,RISARALDA,SANTA ROSA DE CABAL,ZONA URBANA,ENTREGA VOLUNTARIA,POLICIA NACIONAL DE COLOMBIA,MAMIFEROS,ZARIGÜEYA,DIDELPHIS MARSUPIALIS,1
2020,RISARALDA,DOSQUEBRADAS,ZONA URBANA,INCAUTACIÓN,POLICIA NACIONAL DE COLOMBIA,MAMIFEROS,ZARIGÜEYA,DIDELPHIS MARSUPIALIS,1
2020,RISARALDA,PEREIRA,ZONA URBANA,HALLAZGO,ASOCIACIÓN PROTECTORA DE ANIMALES Y PLANTAS,AVES,GARRAPATERO,MILVAGO CHIMACHIMA,1
2020,RISARALDA,PEREIRA,ZONA URBANA,HALLAZGO,POLICIA NACIONAL DE COLOMBIA,MAMIFEROS,ZARIGÜEYA,DIDELPHIS MARSUPIALIS,1
2020,RISARALDA,PEREIRA,ZONA URBANA,HALLAZGO,POLICIA NACIONAL DE COLOMBIA,AVES,CANARIO,SICALIS FLAVEOLA,1
2020,RISARALDA,PEREIRA,ZONA URBANA,HALLAZGO,POLICIA NACIONAL DE COLOMBIA,MAMIFEROS,ZARIGÜEYA,DIDELPHIS MARSUPIALIS,1
2020,RISARALDA,PEREIRA,ZONA URBANA,HALLAZGO,ASOCIACIÓN PROTECTORA DE ANIMALES Y PLANTAS,MAMIFEROS,ZARIGÜEYA,DIDELPHIS MARSUPIALIS,1
2020,RISARALDA,PEREIRA,ZONA URBANA,HALLAZGO,POLICIA NACIONAL DE COLOMBIA,MAMIFEROS,ARDILLA,NOTOSCIURUS GRANATENSIS,1
2020,RISARALDA,PEREIRA,ZONA URBANA,ENTREGA VOLUNTARIA,CARDER,REPTILES,IGUANA,IGUANA IGUANA,1
2020,RISARALDA,DOSQUEBRADAS,ZONA URBANA,HALLAZGO,POLICIA NACIONAL DE COLOMBIA,REPTILES,IGUANA,IGUANA IGUANA,1
2020,RISARALDA,PEREIRA,ZONA URBANA,INCAUTACIÓN,POLICIA NACIONAL DE COLOMBIA,MAMIFEROS,ZARIGÜEYA,DIDELPHIS MARSUPIALIS,1
2020,RISARALDA,SANTA ROSA DE CABAL,ZONA URBANA,HALLAZGO,ASOCIACIÓN PROTECTORA DE ANIMALES Y PLANTAS,MAMIFEROS,ZARIGÜEYA,DIDELPHIS MARSUPIALIS,1
2020,RISARALDA,SANTA ROSA DE CABAL,ZONA URBANA,HALLAZGO,ASOCIACIÓN PROTECTORA DE ANIMALES Y PLANTAS,AVES,TÓRTOLA,COLUMBINA TALPACOTI,1
2020,RISARALDA,SANTA ROSA DE CABAL,ZONA URBANA,HALLAZGO,ASOCIACIÓN PROTECTORA DE ANIMALES Y PLANTAS,,,PENDIENTE,1
2020,RISARALDA,SANTA ROSA DE CABAL,ZONA URBANA,HALLAZGO,ASOCIACIÓN PROTECTORA DE ANIMALES Y PLANTAS,REPTILES,TORTUGA ICOTEA,TRACHEMYS CALLIROSTRIS,1
2020,RISARALDA,SANTA ROSA DE CABAL,ZONA URBANA,HALLAZGO,POLICIA NACIONAL DE COLOMBIA,REPTILES,TALLA EQUIS,BOTHROPS PUNCTATUS,1
2020,RISARALDA,,ZONA URBANA,HALLAZGO,,REPTILES,TALLA EQUIS,BOTHROPS ASPER,1
2020,RISARALDA,,ZONA URBANA,HALLAZGO,,MAMIFEROS,ERIZO AFRICANO,ATELERIX ALBIVENTRIS,1
2020,RISARALDA,PEREIRA,ZONA URBANA,HALLAZGO,ASOCIACIÓN PROTECTORA DE ANIMALES Y PLANTAS,REPTILES,IGUANA,IGUANA IGUANA,1
2020,RISARALDA,PEREIRA,ZONA URBANA,HALLAZGO,POLICIA NACIONAL DE COLOMBIA,AVES,PERICO FRENTIROJO,PSITTACARA WAGLERI,1
2020,RISARALDA,PEREIRA,ZONA URBANA,HALLAZGO,ASOCIACIÓN PROTECTORA DE ANIMALES Y PLANTAS,AVES,LORA FRENTIAMARILLA,AMAZONA OCHROCEPHALA,1
2020,RISARALDA,DOSQUEBRADAS,ZONA URBANA,HALLAZGO,POLICIA NACIONAL DE COLOMBIA,AVES,LORA FRENTIAMARILLA,AMAZONA OCHROCEPHALA,1
2020,RISARALDA,PEREIRA,ZONA URBANA,HALLAZGO,POLICIA NACIONAL DE COLOMBIA,AVES,GOLONDRINA,PYGOCHELIDON CYANOLEUCA,1
2020,RISARALDA,SANTA ROSA DE CABAL,ZONA URBANA,HALLAZGO,POLICIA NACIONAL DE COLOMBIA,REPTILES,TORTUGA CHARAPA,PODOCNEMIS UNIFIIIS,1
2020,RISARALDA,LA VIRGINIA,ZONA URBANA,ENTREGA VOLUNTARIA,POLICIA NACIONAL DE COLOMBIA,AVES,COQUITO,PHIMOSUS INFUSCATUS,1
2020,RISARALDA,LA VIRGINIA,ZONA URBANA,ENTREGA VOLUNTARIA,POLICIA NACIONAL DE COLOMBIA,AVES,COTORRA CABECIAZUL,PIONUS MENSTRUUS,1
2020,RISARALDA,PEREIRA,ZONA URBANA,HALLAZGO,ASOCIACIÓN PROTECTORA DE ANIMALES Y PLANTAS,AVES,COTORRA CABECIAZUL,PIONUS MENSTRUUS,1
2020,RISARALDA,PEREIRA,ZONA URBANA,HALLAZGO,POLICIA NACIONAL DE COLOMBIA,AVES,GAVILAN CAMINERO,RUPORNIS MAGNIROSTRIS,1
2020,RISARALDA,PEREIRA,ZONA URBANA,HALLAZGO,POLICIA NACIONAL DE COLOMBIA,REPTILES,BOA,BOA CONSTRICTOR,1
2020,RISARALDA,PEREIRA,ZONA URBANA,HALLAZGO,POLICIA NACIONAL DE COLOMBIA,MAMIFEROS,ARDILLA,NOTOSCIURUS GRANATENSIS,1
2020,RISARALDA,PEREIRA,ZONA URBANA,HALLAZGO,POLICIA NACIONAL DE COLOMBIA,MAMIFEROS,ARDILLA,NOTOSCIURUS GRANATENSIS,1
2020,RISARALDA,PEREIRA,ZONA URBANA,INCAUTACIÓN,POLICIA NACIONAL DE COLOMBIA,REPTILES,BOA,BOA CONSTRICTOR,1
2020,RISARALDA,PEREIRA,ZONA URBANA,HALLAZGO,POLICIA NACIONAL DE COLOMBIA,AVES,COTORRA CABECIAZUL,PIONUS MENSTRUUS,1
2020,RISARALDA,PEREIRA,ZONA URBANA,ENTREGA VOLUNTARIA,POLICIA NACIONAL DE COLOMBIA,MAMIFEROS,ZORRO,CERDOCYON THOUS,1
2020,RISARALDA,PEREIRA,ZONA URBANA,ENTREGA VOLUNTARIA,POLICIA NACIONAL DE COLOMBIA,AVES,BUHO CURRUCUTU,MEGASCOPS CHOLIBA,1
2020,RISARALDA,MARSELLA,ZONA URBANA,HALLAZGO,POLICIA NACIONAL DE COLOMBIA,MAMIFEROS,MURCIELAGO,MOLOSSUS MOLOSSUS,1
2020,RISARALDA,PEREIRA,ZONA URBANA,HALLAZGO,POLICIA NACIONAL DE COLOMBIA,AVES,COQUITO,PHIMOSUS INFUSCATUS,1
2020,RISARALDA,PEREIRA,ZONA URBANA,INCAUTACIÓN,CARDER,REPTILES,TORTUGA ICOTEA,TRACHEMYS CALLIROSTRIS,1
2020,RISARALDA,PEREIRA,ZONA URBANA,INCAUTACIÓN,CARDER,REPTILES,BOA,BOA CONSTRICTOR,1
2020,RISARALDA,SANTA ROSA DE CABAL,ZONA URBANA,ENTREGA VOLUNTARIA,POLICIA NACIONAL DE COLOMBIA,AVES,BUHO CURRUCUTU,MEGASCOPS CHOLIBA,1
2020,RISARALDA,SANTA ROSA DE CABAL,ZONA URBANA,ENTREGA VOLUNTARIA,POLICIA NACIONAL DE COLOMBIA,AVES,BUHO CURRUCUTU,MEGASCOPS CHOLIBA,1
2020,RISARALDA,SANTA ROSA DE CABAL,ZONA URBANA,ENTREGA VOLUNTARIA,POLICIA NACIONAL DE COLOMBIA,REPTILES,GECKO,EUBLEPHARIS MACULARIUS,1
2020,RISARALDA,SANTA ROSA DE CABAL,ZONA URBANA,ENTREGA VOLUNTARIA,POLICIA NACIONAL DE COLOMBIA,REPTILES,IGUANA,IGUANA IGUANA,1
2020,RISARALDA,SANTA ROSA DE CABAL,ZONA URBANA,ENTREGA VOLUNTARIA,POLICIA NACIONAL DE COLOMBIA,AVES,IGUAZA,DENDROCYGNA AUTUMNALIS,1
2020,RISARALDA,SANTA ROSA DE CABAL,ZONA URBANA,ENTREGA VOLUNTARIA,POLICIA NACIONAL DE COLOMBIA,AVES,BUHO CURRUCUTU,MEGASCOPS CHOLIBA,1
2020,RISARALDA,SANTA ROSA DE CABAL,ZONA URBANA,ENTREGA VOLUNTARIA,POLICIA NACIONAL DE COLOMBIA,AVES,TORCAZA,COLUMBINA TALPACOTI,1
2020,RISARALDA,MARSELLA,ZONA RURAL,HALLAZGO,POLICIA NACIONAL DE COLOMBIA,MAMIFEROS,ZARIGÜEYA,DIDELPHIS MARSUPIALIS,1
2020,RISARALDA,SANTA ROSA DE CABAL,ZONA RURAL,HALLAZGO,POLICIA NACIONAL DE COLOMBIA,AVES,CANARIO,SICALIS FLAVEOLA,1
2020,RISARALDA,PEREIRA,ZONA URBANA,INCAUTACIÓN,POLICIA NACIONAL DE COLOMBIA,MAMIFEROS,AULLADOR,ALOUATTA SENICULUS,50
2020,RISARALDA,PEREIRA,ZONA URBANA,INCAUTACIÓN,POLICIA NACIONAL DE COLOMBIA,MAMIFEROS,VENADO COLORADO,MAZAMA RUFINA,4
2020,RISARALDA,SANTA ROSA DE CABAL,ZONA URBANA,HALLAZGO,POLICIA NACIONAL DE COLOMBIA,AVES,COTORRA FRENTIROJA,PSITTACARA WAGLERI,1
2020,RISARALDA,PEREIRA,ZONA RURAL,HALLAZGO,POLICIA NACIONAL DE COLOMBIA,AVES,GAVILAN CAMINERO,RUPORNIS MAGNIROSTRIS,1
2020,RISARALDA,PEREIRA,ZONA URBANA,HALLAZGO,POLICIA NACIONAL DE COLOMBIA,AVES,BUHO RAYADO,PSEUDOSCOPS CLAMATOR,1
2020,RISARALDA,PEREIRA,ZONA URBANA,HALLAZGO,ASOCIACIÓN PROTECTORA DE ANIMALES Y PLANTAS,AVES,BARRANQUERO,MOMOTUS AEQUATORIALIS,1
2020,RISARALDA,PEREIRA,ZONA URBANA,ENTREGA VOLUNTARIA,CARDER,AVES,AZULEJO,THRAUPIS EPISCOPUS,1
2020,RISARALDA,BALBOA,ZONA URBANA,HALLAZGO,POLICIA NACIONAL DE COLOMBIA,MAMIFEROS,ARDILLA,NOTOSCIURUS GRANATENSIS,1
2020,RISARALDA,BALBOA,ZONA URBANA,HALLAZGO,CARDER,MAMIFEROS,ARDILLA,NOTOSCIURUS GRANATENSIS,1
2020,RISARALDA,PEREIRA,ZONA URBANA,HALLAZGO,CARDER,MAMIFEROS,ZARIGÜEYA,DIDELPHIS MARSUPIALIS,1
2020,RISARALDA,PEREIRA,ZONA URBANA,HALLAZGO,POLICIA NACIONAL DE COLOMBIA,AVES,COQUITO,PHIMOSUS INFUSCATUS,1
2020,RISARALDA,PEREIRA,ZONA URBANA,HALLAZGO,ASOCIACIÓN PROTECTORA DE ANIMALES Y PLANTAS,REPTILES,CASCABEL,CROTALUS DURISSUS,1
2020,RISARALDA,PEREIRA,ZONA RURAL,HALLAZGO,POLICIA NACIONAL DE COLOMBIA,REPTILES,TORTUGA TAPACULO,KINOSTERNON LEUCOSTOMUM,1
2020,RISARALDA,PEREIRA,ZONA URBANA,HALLAZGO,POLICIA NACIONAL DE COLOMBIA,REPTILES,CULEBRA LORA,CHIRONIUS MONTICOLA,1
2020,RISARALDA,PEREIRA,ZONA URBANA,HALLAZGO,POLICIA NACIONAL DE COLOMBIA,AVES,COTORRA CABECIAZUL,PIONUS MENSTRUUS,1
2020,RISARALDA,DOSQUEBRADAS,ZONA URBANA,ENTREGA VOLUNTARIA,POLICIA NACIONAL DE COLOMBIA,REPTILES,BOA,BOA CONSTRICTOR,1
2020,RISARALDA,PEREIRA,ZONA URBANA,HALLAZGO,ASOCIACIÓN PROTECTORA DE ANIMALES Y PLANTAS,MAMIFEROS,ZORRO,CERDOCYON THOUS,1
2020,RISARALDA,PEREIRA,ZONA URBANA,HALLAZGO,POLICIA NACIONAL DE COLOMBIA,REPTILES,TORTUGA ICOTEA,TRACHEMYS CALLIROSTRIS,1
2020,RISARALDA,PEREIRA,ZONA URBANA,ENTREGA VOLUNTARIA,ASOCIACIÓN PROTECTORA DE ANIMALES Y PLANTAS,REPTILES,TORTUGA ICOTEA,TRACHEMYS CALLIROSTRIS,1
2020,RISARALDA,SANTA ROSA DE CABAL,ZONA URBANA,HALLAZGO,POLICIA NACIONAL DE COLOMBIA,REPTILES,TORTUGA ICOTEA,TRACHEMYS CALLIROSTRIS,1
2020,RISARALDA,PEREIRA,ZONA URBANA,HALLAZGO,POLICIA NACIONAL DE COLOMBIA,REPTILES,TORTUGA ICOTEA,TRACHEMYS CALLIROSTRIS,1
2020,RISARALDA,PEREIRA,ZONA URBANA,HALLAZGO,ASOCIACIÓN PROTECTORA DE ANIMALES Y PLANTAS,MAMIFEROS,ZARIGÜEYA,DIDELPHIS MARSUPIALIS,1
2020,RISARALDA,LA VIRGINIA,ZONA URBANA,HALLAZGO,ASOCIACIÓN PROTECTORA DE ANIMALES Y PLANTAS,MAMIFEROS,ZARIGÜEYA,DIDELPHIS MARSUPIALIS,1
2020,RISARALDA,PEREIRA,ZONA URBANA,HALLAZGO,CARDER,REPTILES,TORTUGA ICOTEA,TRACHEMYS CALLIROSTRIS,1
2020,RISARALDA,PEREIRA,ZONA URBANA,HALLAZGO,POLICIA NACIONAL DE COLOMBIA,AVES,BUHO CURRUCUTU,MEGASCOPS CHOLIBA,1
2020,RISARALDA,PEREIRA,ZONA URBANA,HALLAZGO,POLICIA NACIONAL DE COLOMBIA,REPTILES,TORTUGA PALMERA,RHINOCLEMMYS MELANOSTERNA,1
2020,RISARALDA,PEREIRA,ZONA URBANA,HALLAZGO,POLICIA NACIONAL DE COLOMBIA,AVES,TORCAZA,COLUMBINA TALPACOTI,1
2020,RISARALDA,PEREIRA,ZONA URBANA,HALLAZGO,ASOCIACIÓN PROTECTORA DE ANIMALES Y PLANTAS,AVES,BUHO CURRUCUTU,MEGASCOPS CHOLIBA,1
2020,RISARALDA,DOSQUEBRADAS,ZONA URBANA,ENTREGA VOLUNTARIA,POLICIA NACIONAL DE COLOMBIA,AVES,BUHO CURRUCUTU,MEGASCOPS CHOLIBA,1
2020,RISARALDA,PEREIRA,ZONA URBANA,HALLAZGO,POLICIA NACIONAL DE COLOMBIA,AVES,LORITO DE FUERTE,HAPALOPSITTACA FUERTESI,1
2020,RISARALDA,MARSELLA,ZONA URBANA,HALLAZGO,POLICIA NACIONAL DE COLOMBIA,MAMIFEROS,TIGRILLO,LEOPARDUS WIEDII,1
2020,RISARALDA,QUINCHÍA,ZONA URBANA,ENTREGA VOLUNTARIA,CARDER,AVES,LORA CACHETIAMARILLA,AMAZONA AMAZONICA,1
2020,RISARALDA,QUINCHÍA,ZONA URBANA,HALLAZGO,CARDER,AVES,LORA FRENTIAMARILLA,AMAZONA OCHROCEPHALA,1
2020,RISARALDA,PEREIRA,ZONA URBANA,HALLAZGO,POLICIA NACIONAL DE COLOMBIA,AVES,LORA FRENTIAMARILLA,AMAZONA OCHROCEPHALA,1
2020,RISARALDA,QUINCHÍA,ZONA URBANA,HALLAZGO,CARDER,REPTILES,TORTUGA TAPACULO,KINOSRTERNON LAUCOSTOMUN,1
2020,RISARALDA,PEREIRA,ZONA URBANA,HALLAZGO,ASOCIACIÓN PROTECTORA DE ANIMALES Y PLANTAS,AVES,LORA CABECIAZUL,PIONUS MENSTRUUS,1
2020,RISARALDA,PEREIRA,ZONA URBANA,HALLAZGO,ASOCIACIÓN PROTECTORA DE ANIMALES Y PLANTAS,AVES,BUHO CURRUCUTU,MEGASCOPS CHOLIBA,1
2020,RISARALDA,PEREIRA,ZONA URBANA,HALLAZGO,POLICIA NACIONAL DE COLOMBIA,AVES,COQUITO,PHIMOSUS INFUSCATUS,1
2020,RISARALDA,PEREIRA,ZONA URBANA,ENTREGA VOLUNTARIA,ASOCIACIÓN PROTECTORA DE ANIMALES Y PLANTAS,AVES,TÓRTOLA,ZENAIDA AURICULATA,1
2020,RISARALDA,LA VIRGINIA,ZONA URBANA,ENTREGA VOLUNTARIA,POLICIA NACIONAL DE COLOMBIA,MAMIFEROS,ZORRO PERRO,CERDOCYON THOUS,1
2020,RISARALDA,LA VIRGINIA,ZONA URBANA,ENTREGA VOLUNTARIA,POLICIA NACIONAL DE COLOMBIA,REPTILES,BOA,BOA CONSTRICTOR,1
2020,RISARALDA,LA VIRGINIA,ZONA URBANA,ENTREGA VOLUNTARIA,POLICIA NACIONAL DE COLOMBIA,MAMIFEROS,CHIGUIRO,HYDROCHOERUS HYDROCHAERIS,1
2020,RISARALDA,LA VIRGINIA,ZONA URBANA,ENTREGA VOLUNTARIA,POLICIA NACIONAL DE COLOMBIA,AVES,GAVILAN GARRAPATERO,MILVAGO CHIMACHIMA,1
2020,RISARALDA,LA VIRGINIA,ZONA URBANA,ENTREGA VOLUNTARIA,POLICIA NACIONAL DE COLOMBIA,AVES,BARRANQUERO,MOMOTUS AEQUATORIALIS,1
2020,RISARALDA,LA VIRGINIA,ZONA URBANA,ENTREGA VOLUNTARIA,POLICIA NACIONAL DE COLOMBIA,AVES,SINSONTE,MIMUS GILVUS,1
2020,RISARALDA,LA VIRGINIA,ZONA URBANA,INCAUTACIÓN,POLICIA NACIONAL DE COLOMBIA,REPTILES,CAZADORA VERDE,CHIRONIUS MONTICOLA,1
2020,RISARALDA,LA VIRGINIA,ZONA URBANA,INCAUTACIÓN,POLICIA NACIONAL DE COLOMBIA,MAMIFEROS,ZARIGÜEYA,DIDELPHIS MARSUPIALIS,1
2020,RISARALDA,DOSQUEBRADAS,ZONA URBANA,ENTREGA VOLUNTARIA,POLICIA NACIONAL DE COLOMBIA,MAMIFEROS,ZARIGÜEYA,DIDELPHIS MARSUPIALIS,1
2020,RISARALDA,DOSQUEBRADAS,ZONA URBANA,ENTREGA VOLUNTARIA,POLICIA NACIONAL DE COLOMBIA,MAMIFEROS,ZARIGÜEYA,DIDELPHIS MARSUPIALIS,1
